,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
34251,False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,65264,tt0081262,ru,Odnazhdy Dvadtsat Let Spustya,During the twenty years school reunion classmates suddenly learn that one of them - Nadezhda Kruglova - is a proud mother of ten children.,0.107001,/4HmlIWfYtD39lbVmNypPYMXgQxd.jpg,"[{'name': 'Gorky Film Studios', 'id': 21978}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1981-01-05,0.0,77.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Once Upon a Time Twenty Years Later,False,4.5,2.0
20582,False,,0,"[{'id': 18, 'name': 'Drama'}]",,80890,tt0041428,en,The Great Gatsby,"Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifetyle of his landlord, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",0.213435,/sgqcFXenWxmN0xcULRQcNJSx5kW.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1949-07-13,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Great Cast... A Great Novel... A Great Motion Picture,The Great Gatsby,False,5.8,6.0
9946,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,30204,tt0057329,en,"Move Over, Darling","Three years into their loving marriage, with two infant daughters at home in Los Angeles, Nicholas Arden and Ellen Wagstaff Arden are on a plane that goes down in the South Pacific. Although most passengers manage to survive the incident, Ellen presumably perishes when swept off her lifeboat, her body never recovered. Fast forward five years. Nicky, wanting to move on with his life, has Ellen declared legally dead. Part of that moving on includes getting remarried, this time to a young woman named Bianca Steele, who, for their honeymoon, he plans to take to the same Monterrey resort where he and Ellen spent their honeymoon. On that very same day, Ellen is dropped off in Los Angeles by the Navy, who rescued her from the South Pacific island where she was stranded for the past five years. She asks the Navy not to publicize her rescue nor notify Nicky as she wants to do so herself.",2.518743,/biQMXkJWndCIgVstbh2HSfhMab6.jpg,"[{'name': 'Arcola Pictures', 'id': 14091}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-12-19,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,SHE'S MARRIED TO HIM........HE'S MARRIED TO HER... AND...IT'S...SHEER...BEDLAM...FROM...MORNING...'TIL NIGHT!,"Move Over, Darling",False,5.9,20.0
12524,False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.thebusinessofbeingborn.com,18218,tt0995061,en,The Business of Being Born,"Director Abby Epstein's controversial documentary takes a hard look at America's maternity care system, juxtaposing hospital deliveries against the growing popularity of at-home, natural childbirths that some expectant parents are opting for. Former talk show host Ricki Lake was inspired to produce this compelling exposé after a dissatisfying birthing experience with her first child left her with many unanswered questions.",1.057283,/eeNItd90QrUTSbQv1r4JDyZJe6H.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-01-01,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Business of Being Born,False,7.3,13.0
45335,False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,435473,tt5848714,en,American Violence,A psychologist interviews a death row inmate to determine whether or not a stay of execution should be granted.,7.217742,/2JM8wiOW0yvOyXY1zZKKiRQ1UPB.jpg,"[{'name': 'Status Media & Entertainment', 'id': 35396}, {'name': 'BondIt', 'id': 75357}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-02-03,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Payback...the best form of revenge.,American Violence,False,4.8,12.0
19955,False,,0,[],,397339,tt0015589,en,The Awful Truth,Black and White,0.0,,[],[],,0.0,0.0,[],Released,,The Awful Truth,False,0.0,0.0
18343,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,74878,tt0059491,fr,La Métamorphose des cloportes,,0.254885,/8KhLyyTXS9QtmnqGE10xJb5pcpE.jpg,"[{'name': 'Les Films du Siècle', 'id': 1603}, {'name': 'Produzioni Artistiche Internazionali', 'id': 22164}]",[],1965-10-01,0.0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Cloportes,False,6.1,7.0
23887,False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://americanrevolutionaryfilm.com/,201361,tt2385558,en,American Revolutionary: The Evolution of Grace Lee Boggs,"Grace Lee Boggs is an activist and philosopher in Detroit who has dedicated her life to the next American Revolution and the possibility of a better, more just future for all of humanity. At age 97, she has been building movements and developing strategies for social change for most of her life -- reminding us that revolution is not only possible and necessary, but a process that must always be in motion.",0.016661,/shLFGBhvO10YOL55zOvfPgjdR80.jpg,[],[],2013-06-16,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,American Revolutionary: The Evolution of Grace Lee Boggs,False,0.0,0.0
14964,False,,0,"[{'id': 18, 'name': 'Drama'}]",,42451,tt0071155,en,The Apprenticeship of Duddy Kravitz,"The younger son of a working-class Jewish family in Montreal, Duddy Kravitz yearns to make a name for himself in society. This film chronicles his short and dubious rise to power, as well as his changing relationships with family and friends. Along the way the film explores the themes of anti-semitism and the responsibilities which come with adulthood.",0.44984,/raEaqZlWFBd777vVRp42fS8YPNl.jpg,"[{'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Astral Bellevue Pathé', 'id': 10313}, {'name': 'Famous Players', 'id': 36555}, {'name': 'International Cinemedia Center', 'id': 44142}, {'name': 'United Welco', 'id': 94813}, {'name': 'Duddy Kravitz Syndicate', 'id': 94814}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1974-04-11,0.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,There's a little bit of Duddy Kravitz in everyone.,The Apprenticeship of Duddy Kravitz,False,6.6,5.0
10849,False,"{'id': 19285, 'name': 'Leprechaun Collection (Original Series)', 'poster_path': '/kdnaM7K8T8oXwWk2QdiWEs8Zg2w.jpg', 'backdrop_path': '/pRjYboGyfjO5PkY7Rdg21s4FhoI.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,19287,tt0116861,en,Leprechaun 4: In Space,"On a planet in a distant galaxy, a power hungry Leprechaun, holds a beautiful alien princess hostage in order to marry her for her royal title. With her title and his beloved gold, he'll be able to rule the universe. While making his maniacal plans, what he doesn't count on is an invading platoon of marines from Earth, to save the princess and foil his plans. An accomplished trickster, the Leprechaun stows himself away on the orbiting spaceship and wreaks havoc on the crew in an attempt to recapture his bride.",3.301279,/l5wiWnZXrBtlOQcEJ05nFPFiwaY.jpg,"[{'name': 'Front Street Studios', 'id': 3879}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-12-25,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,One small step for man... one giant leap of terror.,Leprechaun 4: In Space,False,3.6,34.0
24044,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,76846,tt0073239,sv,En kille och en tjej,,0.5448,/bvHS6DFuMqYiA0XjOWrKidPzhvW.jpg,[],[],1975-06-25,0.0,94.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,A Guy and a Gal,False,6.0,1.0
21566,False,,18000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",http://www.getawaymovie.com/,146227,tt2167202,en,Getaway,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",13.224288,/5UJQhrdzxnxAumgyJMgVX9DguC6.jpg,"[{'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'After Dark Films', 'id': 3608}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'Saints LA', 'id': 19719}, {'name': 'Bomar OOD', 'id': 28176}, {'name': 'thefyzz', 'id': 36109}, {'name': 'Dunulf Productions', 'id': 68548}, {'name': 'Emmitt Productions Limited', 'id': 68549}, {'name': 'ADF Acquisitions', 'id': 68550}]","[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-08-29,10501938.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get in. Get out. Getaway.,Getaway,False,4.9,248.0
3362,False,,95000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,10501,tt0138749,en,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",8.755188,/lQnNNjT4yW3i2rmQhGibiPBnc6e.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'DreamWorks Animation', 'id': 521}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-31,76432727.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They came for the gold... they stayed for the adventure.,The Road to El Dorado,False,7.0,892.0
19301,False,,8978040,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.le-pacte.com/france/a-l-affiche/detail/les-bien-aimes/,93188,tt1815799,en,Les bien-aimés,"From Paris in the 1960s to London in the first decade of the third millennium, Madeleine and her daughter Véra flit from one amorous adventure to the next, living for the moment and taking all the opportunities that life offers.  But not every love affair is without its consequences, its upsets and its disappointments.  As time goes by and gnaws away at one’s deepest feelings, love becomes a harder game to play...",2.023954,/n4WkqJwuC0QeYT1AEf8A3zCvcbC.jpg,"[{'name': 'Why Not Productions', 'id': 729}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-08-17,0.0,139.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Beloved,False,6.7,24.0
14030,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,19556,tt1151922,en,Miss March,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,8.397892,/i3381ozTbiPgcO6qfs3I6KIdEg4.jpg,"[{'name': 'The Jacobson Company', 'id': 3638}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-03-13,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart... on pages 95-97.",Miss March,False,5.4,78.0
39517,False,,5455000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,360249,tt4738360,no,Birkebeinerne,Year 1206. Norway is ravaged by civil war. The King's illegitimate son is guarded in deep secret. A boy that half of the kingdom wants to kill and two men will protect to the death. A boy named Earl Håkonsson. Birkebeiners is the story of the escape that changed Norway's history forever.,50.949523,/6ReVrfcWLYBN8xbI7vuPcljWT5G.jpg,"[{'name': 'Newgrange Pictures', 'id': 16076}, {'name': 'Paradox Film 3', 'id': 78093}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2016-02-12,0.0,99.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,A story of legendary bravery,The Last King,False,5.2,47.0
16630,False,,2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,44411,tt1013856,pt,Singularidades de uma Rapariga Loura,"Macário spends an entire train journey to the Algarve talking to a woman he does not know about the trials and tribulations of his love life: straight after starting his first job as a book keeper at his Uncle Francisco's shop in Lisbon he falls madly in love with a young blonde, who lives across the road.No sooner does he meet her than he straightaway wants to marry her. His uncle, totally opposed to the match, fires him and kicks him out of the house. Macário departs for Cape Verde where he makes his fortune. When he finally wins his uncle’s approval to marry his beloved, he discovers the “singularity” of his fiancée’s character.",0.853938,/bKGQioL6Zt005vYKTEdbMbd9YjX.jpg,"[{'name': 'Eddie Saeta', 'id': 1247}, {'name': 'Les Films de l’Après-Midi', 'id': 6669}, {'name': 'Filmes do Tejo II', 'id': 6670}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2009-02-10,0.0,64.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Eccentricities of a Blonde-Haired Girl,False,6.1,12.0
43262,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",,44249,tt1641638,cn,Yip Man chinchyun,"Featuring some of the most spectacular, innovative and explosive martial arts ever staged, The Legend Is Born is the remarkable true story of the early life of Ip Man, the formidable kung fu genius who would become Bruce Lee's mentor.Beginning at the start of his journey from his initial training through to the ultimate battle to become supreme master of the art of Wing Chun, The Legend Is Born has already been hailed as one of the greatest martial arts films of all time and features an all-star cast, including Sammo Hung (Enter The Dragon), Yuen Biao and Ip Man's real life son, 76-year-old Ip Chun, as Ip Man's kung fu master.",1.191096,/309PfuM6jt1BAMcHsEchADl7Lsc.jpg,"[{'name': 'Mei Ah Entertainment', 'id': 7885}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2010-06-24,0.0,100.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Legend Is Born: Ip Man,False,6.6,227.0
29608,False,"{'id': 39438, 'name': 'Emmanuelle Collection', 'poster_path': '/a9USKXesKJB9X4TM4c38L6kix13.jpg', 'backdrop_path': '/4oce1WhKi5OmfV1v1LA8SoPRbLO.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,61108,tt0095094,fr,Emmanuelle 6,Journey with Emmanuelle and the world's most excuisite models deep into the Amazon jungle to the heart of paradise. Beauty can be dangerous and the women soon find themselves captive to a powerful drug lord. Now they must escape from a land of darkness,2.834832,/tng9jKMfNFJj47ZBm9LIpXPncj0.jpg,"[{'name': 'AS Productions', 'id': 6060}, {'name': 'Société Générale de Gestion Cinématographique (SGGC)', 'id': 27139}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1988-07-06,0.0,80.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,Never before -- Never again!,Emmanuelle 6,False,4.3,8.0
15254,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",,14257,tt0067108,fr,La Folie des grandeurs,"Don Sallust (Louis de Funès) is minister of the King of Spain. It is a being disingenuous, hypocritical and greedy that collects the taxes himself, he turns in part to his advantage. He is hated by the people he oppresse.Accusé by Queen, a beautiful princess Bavarian, of having an illegitimate child to one of her maids of honor, he was stripped of his duties and ordered to retire to a monastery. Decided to revenge, it comes in contact with his nephew seducing Caesar ...",5.507194,/79tooT9hI4NnHexmf94AVdKb3AX.jpg,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Mars Film', 'id': 23123}, {'name': 'Coral Films', 'id': 23124}, {'name': 'Orion Filmproduktion', 'id': 23125}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1971-04-01,0.0,108.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Delusions of Grandeur,False,7.5,98.0
12495,False,,40000000,"[{'id': 35, 'name': 'Comedy'}]",http://www.drillbittaylor.com/,8457,tt0817538,en,Drillbit Taylor,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",7.855932,/rc1lPbKX1JPQiqqOsoQMr3tXA8J.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-03-20,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You get what you pay for,Drillbit Taylor,False,5.5,284.0
